avert_true,avert_m1,avert_m3,nsam,lag,seed,deterministic
28561,25704,28061,1000000,14,5451,FALSE
28381,25751,28110,1000000,14,5452,FALSE
28901,25617,27966,1000000,14,5453,FALSE
27901,25869,28236,1000000,14,5454,FALSE
27906,25862,28225,1000000,14,5455,FALSE
27678,25950,28330,1000000,14,5456,FALSE
27909,25876,28246,1000000,14,5457,FALSE
27747,25913,28286,1000000,14,5458,FALSE
28360,25755,28108,1000000,14,5459,FALSE
28209,25784,28143,1000000,14,5460,FALSE
27877,25882,28251,1000000,14,5461,FALSE
28120,25811,28172,1000000,14,5462,FALSE
28107,25809,28167,1000000,14,5463,FALSE
28509,25710,28061,1000000,14,5464,FALSE
27870,25897,28278,1000000,14,5465,FALSE
27960,25873,28250,1000000,14,5466,FALSE
27763,25929,28314,1000000,14,5467,FALSE
28706,25668,28022,1000000,14,5468,FALSE
28401,25742,28103,1000000,14,5469,FALSE
28314,25747,28100,1000000,14,5470,FALSE
28263,25789,28158,1000000,14,5471,FALSE
28467,25728,28080,1000000,14,5472,FALSE
27770,25926,28305,1000000,14,5473,FALSE
28119,25819,28183,1000000,14,5474,FALSE
27512,25993,28374,1000000,14,5475,FALSE
28043,25850,28224,1000000,14,5476,FALSE
27953,25882,28262,1000000,14,5477,FALSE
28469,25722,28076,1000000,14,5478,FALSE
28095,25848,28223,1000000,14,5479,FALSE
28379,25759,28129,1000000,14,5480,FALSE
27347,26038,28425,1000000,14,5481,FALSE
28446,25720,28070,1000000,14,5482,FALSE
28372,25753,28114,1000000,14,5483,FALSE
27918,25888,28266,1000000,14,5484,FALSE
27912,25881,28258,1000000,14,5485,FALSE
27808,25927,28311,1000000,14,5486,FALSE
28015,25846,28209,1000000,14,5487,FALSE
28107,25830,28198,1000000,14,5488,FALSE
27845,25900,28273,1000000,14,5489,FALSE
28193,25814,28189,1000000,14,5490,FALSE
28674,25662,28011,1000000,14,5491,FALSE
27668,25945,28322,1000000,14,5492,FALSE
28088,25821,28179,1000000,14,5493,FALSE
28267,25771,28127,1000000,14,5494,FALSE
28288,25770,28125,1000000,14,5495,FALSE
28721,25659,28011,1000000,14,5496,FALSE
28348,25767,28137,1000000,14,5497,FALSE
28065,25837,28202,1000000,14,5498,FALSE
27936,25865,28235,1000000,14,5499,FALSE
28241,25797,28166,1000000,14,5500,FALSE
28372,25757,28117,1000000,14,5501,FALSE
27960,25882,28261,1000000,14,5502,FALSE
28355,25757,28117,1000000,14,5503,FALSE
28092,25817,28177,1000000,14,5504,FALSE
28564,25674,28016,1000000,14,5505,FALSE
28152,25814,28182,1000000,14,5506,FALSE
28023,25851,28216,1000000,14,5507,FALSE
28260,25776,28138,1000000,14,5508,FALSE
27985,25840,28199,1000000,14,5509,FALSE
28622,25671,28018,1000000,14,5510,FALSE
27977,25863,28232,1000000,14,5511,FALSE
28008,25836,28197,1000000,14,5512,FALSE
28505,25737,28105,1000000,14,5513,FALSE
28063,25846,28215,1000000,14,5514,FALSE
28315,25755,28109,1000000,14,5515,FALSE
27584,25976,28364,1000000,14,5516,FALSE
27905,25888,28263,1000000,14,5517,FALSE
27848,25919,28300,1000000,14,5518,FALSE
28302,25735,28080,1000000,14,5519,FALSE
27887,25886,28256,1000000,14,5520,FALSE
27902,25876,28243,1000000,14,5521,FALSE
28436,25740,28103,1000000,14,5522,FALSE
27901,25882,28252,1000000,14,5523,FALSE
28329,25755,28109,1000000,14,5524,FALSE
27979,25871,28247,1000000,14,5525,FALSE
27710,25942,28321,1000000,14,5526,FALSE
28161,25805,28165,1000000,14,5527,FALSE
28129,25815,28175,1000000,14,5528,FALSE
27732,25922,28296,1000000,14,5529,FALSE
28041,25849,28226,1000000,14,5530,FALSE
28272,25787,28154,1000000,14,5531,FALSE
28065,25822,28181,1000000,14,5532,FALSE
28276,25800,28173,1000000,14,5533,FALSE
28061,25854,28232,1000000,14,5534,FALSE
28311,25764,28124,1000000,14,5535,FALSE
28212,25784,28141,1000000,14,5536,FALSE
28117,25808,28163,1000000,14,5537,FALSE
27528,25981,28367,1000000,14,5538,FALSE
28219,25796,28163,1000000,14,5539,FALSE
28333,25769,28134,1000000,14,5540,FALSE
28400,25765,28132,1000000,14,5541,FALSE
28351,25772,28141,1000000,14,5542,FALSE
28391,25763,28133,1000000,14,5543,FALSE
28086,25831,28201,1000000,14,5544,FALSE
27950,25866,28235,1000000,14,5545,FALSE
27857,25902,28279,1000000,14,5546,FALSE
27882,25883,28252,1000000,14,5547,FALSE
28122,25820,28183,1000000,14,5548,FALSE
28372,25752,28111,1000000,14,5549,FALSE
28106,25823,28188,1000000,14,5550,FALSE
28474,25728,28088,1000000,14,5551,FALSE
28301,25764,28122,1000000,14,5552,FALSE
28032,25864,28243,1000000,14,5553,FALSE
28634,25666,28015,1000000,14,5554,FALSE
27809,25897,28262,1000000,14,5555,FALSE
27356,26030,28417,1000000,14,5556,FALSE
28132,25819,28187,1000000,14,5557,FALSE
28058,25832,28200,1000000,14,5558,FALSE
28248,25800,28168,1000000,14,5559,FALSE
28375,25742,28099,1000000,14,5560,FALSE
28552,25711,28073,1000000,14,5561,FALSE
28208,25795,28158,1000000,14,5562,FALSE
28272,25788,28154,1000000,14,5563,FALSE
27728,25935,28314,1000000,14,5564,FALSE
28534,25695,28045,1000000,14,5565,FALSE
28412,25743,28103,1000000,14,5566,FALSE
28228,25798,28163,1000000,14,5567,FALSE
27687,25944,28320,1000000,14,5568,FALSE
27986,25863,28234,1000000,14,5569,FALSE
27633,25969,28356,1000000,14,5570,FALSE
28882,25599,27945,1000000,14,5571,FALSE
27977,25863,28237,1000000,14,5572,FALSE
27955,25850,28206,1000000,14,5573,FALSE
28644,25653,27992,1000000,14,5574,FALSE
27976,25870,28248,1000000,14,5575,FALSE
28115,25832,28204,1000000,14,5576,FALSE
27946,25871,28243,1000000,14,5577,FALSE
28528,25721,28085,1000000,14,5578,FALSE
27820,25913,28292,1000000,14,5579,FALSE
27996,25862,28232,1000000,14,5580,FALSE
28246,25801,28171,1000000,14,5581,FALSE
28339,25758,28115,1000000,14,5582,FALSE
28665,25669,28019,1000000,14,5583,FALSE
28015,25856,28230,1000000,14,5584,FALSE
27577,25987,28374,1000000,14,5585,FALSE
28120,25816,28180,1000000,14,5586,FALSE
27647,25961,28344,1000000,14,5587,FALSE
28000,25842,28208,1000000,14,5588,FALSE
28291,25751,28099,1000000,14,5589,FALSE
27781,25922,28301,1000000,14,5590,FALSE
28404,25740,28102,1000000,14,5591,FALSE
28536,25695,28040,1000000,14,5592,FALSE
28289,25762,28120,1000000,14,5593,FALSE
27812,25918,28301,1000000,14,5594,FALSE
28055,25850,28225,1000000,14,5595,FALSE
27850,25914,28299,1000000,14,5596,FALSE
28144,25816,28180,1000000,14,5597,FALSE
28199,25807,28173,1000000,14,5598,FALSE
27432,26023,28415,1000000,14,5599,FALSE
27906,25891,28267,1000000,14,5600,FALSE
28058,25853,28230,1000000,14,5601,FALSE
28165,25798,28162,1000000,14,5602,FALSE
27971,25870,28244,1000000,14,5603,FALSE
27927,25879,28249,1000000,14,5604,FALSE
27751,25943,28331,1000000,14,5605,FALSE
27748,25931,28307,1000000,14,5606,FALSE
28475,25729,28087,1000000,14,5607,FALSE
27863,25893,28267,1000000,14,5608,FALSE
28432,25754,28121,1000000,14,5609,FALSE
28189,25803,28170,1000000,14,5610,FALSE
28479,25719,28068,1000000,14,5611,FALSE
28164,25812,28179,1000000,14,5612,FALSE
28679,25655,27998,1000000,14,5613,FALSE
28349,25752,28103,1000000,14,5614,FALSE
28132,25804,28162,1000000,14,5615,FALSE
27805,25933,28324,1000000,14,5616,FALSE
28060,25845,28217,1000000,14,5617,FALSE
27964,25860,28227,1000000,14,5618,FALSE
28177,25810,28177,1000000,14,5619,FALSE
28277,25801,28177,1000000,14,5620,FALSE
27944,25863,28233,1000000,14,5621,FALSE
27965,25864,28237,1000000,14,5622,FALSE
28058,25835,28206,1000000,14,5623,FALSE
28302,25791,28167,1000000,14,5624,FALSE
27609,25959,28332,1000000,14,5625,FALSE
28330,25756,28113,1000000,14,5626,FALSE
28022,25859,28234,1000000,14,5627,FALSE
28101,25840,28217,1000000,14,5628,FALSE
28293,25783,28148,1000000,14,5629,FALSE
28287,25771,28134,1000000,14,5630,FALSE
28022,25857,28235,1000000,14,5631,FALSE
27895,25877,28248,1000000,14,5632,FALSE
27619,25969,28349,1000000,14,5633,FALSE
27742,25918,28286,1000000,14,5634,FALSE
28018,25841,28208,1000000,14,5635,FALSE
27541,25992,28383,1000000,14,5636,FALSE
28131,25818,28183,1000000,14,5637,FALSE
28304,25762,28119,1000000,14,5638,FALSE
27897,25876,28246,1000000,14,5639,FALSE
27629,25958,28334,1000000,14,5640,FALSE
28123,25842,28218,1000000,14,5641,FALSE
27694,25919,28282,1000000,14,5642,FALSE
28329,25769,28131,1000000,14,5643,FALSE
27996,25852,28217,1000000,14,5644,FALSE
27886,25900,28280,1000000,14,5645,FALSE
27900,25877,28247,1000000,14,5646,FALSE
27952,25871,28242,1000000,14,5647,FALSE
27947,25880,28257,1000000,14,5648,FALSE
28084,25838,28208,1000000,14,5649,FALSE
28601,25677,28025,1000000,14,5650,FALSE
28574,25708,28068,1000000,14,5651,FALSE
27884,25884,28253,1000000,14,5652,FALSE
28001,25861,28233,1000000,14,5653,FALSE
27985,25857,28227,1000000,14,5654,FALSE
28373,25745,28104,1000000,14,5655,FALSE
27876,25896,28273,1000000,14,5656,FALSE
28140,25816,28180,1000000,14,5657,FALSE
27749,25914,28285,1000000,14,5658,FALSE
28442,25759,28133,1000000,14,5659,FALSE
28436,25726,28084,1000000,14,5660,FALSE
27891,25897,28276,1000000,14,5661,FALSE
28357,25775,28144,1000000,14,5662,FALSE
28245,25785,28145,1000000,14,5663,FALSE
28661,25671,28028,1000000,14,5664,FALSE
28156,25804,28169,1000000,14,5665,FALSE
28075,25835,28201,1000000,14,5666,FALSE
27831,25880,28245,1000000,14,5667,FALSE
27887,25876,28246,1000000,14,5668,FALSE
28396,25743,28103,1000000,14,5669,FALSE
28248,25780,28140,1000000,14,5670,FALSE
28104,25828,28195,1000000,14,5671,FALSE
27366,26032,28420,1000000,14,5672,FALSE
28354,25756,28113,1000000,14,5673,FALSE
28376,25744,28098,1000000,14,5674,FALSE
28053,25837,28206,1000000,14,5675,FALSE
27725,25934,28315,1000000,14,5676,FALSE
28410,25748,28115,1000000,14,5677,FALSE
28303,25766,28129,1000000,14,5678,FALSE
28332,25760,28117,1000000,14,5679,FALSE
28350,25758,28122,1000000,14,5680,FALSE
28141,25838,28215,1000000,14,5681,FALSE
28390,25751,28115,1000000,14,5682,FALSE
28301,25765,28124,1000000,14,5683,FALSE
28267,25792,28157,1000000,14,5684,FALSE
27777,25927,28306,1000000,14,5685,FALSE
28232,25795,28161,1000000,14,5686,FALSE
28122,25822,28190,1000000,14,5687,FALSE
28218,25782,28142,1000000,14,5688,FALSE
28707,25663,28011,1000000,14,5689,FALSE
28143,25818,28184,1000000,14,5690,FALSE
28169,25786,28138,1000000,14,5691,FALSE
28376,25759,28122,1000000,14,5692,FALSE
28184,25800,28165,1000000,14,5693,FALSE
28483,25728,28089,1000000,14,5694,FALSE
28183,25806,28170,1000000,14,5695,FALSE
28552,25707,28067,1000000,14,5696,FALSE
27733,25957,28349,1000000,14,5697,FALSE
28462,25737,28099,1000000,14,5698,FALSE
27936,25879,28255,1000000,14,5699,FALSE
28560,25696,28050,1000000,14,5700,FALSE
27833,25903,28278,1000000,14,5701,FALSE
28284,25754,28104,1000000,14,5702,FALSE
27980,25845,28205,1000000,14,5703,FALSE
28231,25810,28185,1000000,14,5704,FALSE
28384,25762,28130,1000000,14,5705,FALSE
28605,25682,28034,1000000,14,5706,FALSE
28441,25734,28088,1000000,14,5707,FALSE
28530,25696,28048,1000000,14,5708,FALSE
27957,25883,28264,1000000,14,5709,FALSE
27487,26002,28390,1000000,14,5710,FALSE
28496,25722,28079,1000000,14,5711,FALSE
28170,25807,28167,1000000,14,5712,FALSE
28514,25719,28081,1000000,14,5713,FALSE
28148,25820,28192,1000000,14,5714,FALSE
28119,25821,28189,1000000,14,5715,FALSE
27847,25902,28278,1000000,14,5716,FALSE
28491,25723,28083,1000000,14,5717,FALSE
27749,25929,28304,1000000,14,5718,FALSE
28254,25794,28164,1000000,14,5719,FALSE
28177,25815,28183,1000000,14,5720,FALSE
28248,25786,28154,1000000,14,5721,FALSE
28119,25837,28210,1000000,14,5722,FALSE
28206,25802,28165,1000000,14,5723,FALSE
28332,25757,28113,1000000,14,5724,FALSE
28110,25831,28203,1000000,14,5725,FALSE
28465,25731,28087,1000000,14,5726,FALSE
27985,25845,28208,1000000,14,5727,FALSE
27874,25871,28230,1000000,14,5728,FALSE
28161,25794,28148,1000000,14,5729,FALSE
27818,25923,28304,1000000,14,5730,FALSE
27452,26027,28429,1000000,14,5731,FALSE
28168,25817,28186,1000000,14,5732,FALSE
28058,25846,28219,1000000,14,5733,FALSE
28228,25789,28154,1000000,14,5734,FALSE
28049,25836,28209,1000000,14,5735,FALSE
28103,25833,28204,1000000,14,5736,FALSE
27930,25880,28252,1000000,14,5737,FALSE
28096,25833,28204,1000000,14,5738,FALSE
27916,25888,28266,1000000,14,5739,FALSE
27971,25858,28228,1000000,14,5740,FALSE
28451,25726,28085,1000000,14,5741,FALSE
28214,25797,28161,1000000,14,5742,FALSE
28215,25800,28162,1000000,14,5743,FALSE
28542,25711,28067,1000000,14,5744,FALSE
28149,25817,28182,1000000,14,5745,FALSE
28815,25642,27995,1000000,14,5746,FALSE
28694,25655,28003,1000000,14,5747,FALSE
27417,26031,28424,1000000,14,5748,FALSE
28201,25785,28133,1000000,14,5749,FALSE
27984,25854,28220,1000000,14,5750,FALSE
28264,25766,28123,1000000,14,5751,FALSE
28183,25804,28166,1000000,14,5752,FALSE
28053,25866,28248,1000000,14,5753,FALSE
27552,25990,28376,1000000,14,5754,FALSE
28273,25783,28142,1000000,14,5755,FALSE
28325,25778,28148,1000000,14,5756,FALSE
28203,25805,28172,1000000,14,5757,FALSE
28530,25719,28076,1000000,14,5758,FALSE
28551,25695,28047,1000000,14,5759,FALSE
27969,25861,28231,1000000,14,5760,FALSE
27844,25922,28311,1000000,14,5761,FALSE
28496,25711,28062,1000000,14,5762,FALSE
28417,25735,28092,1000000,14,5763,FALSE
28446,25749,28116,1000000,14,5764,FALSE
28360,25774,28145,1000000,14,5765,FALSE
28542,25684,28023,1000000,14,5766,FALSE
28461,25713,28067,1000000,14,5767,FALSE
28340,25777,28152,1000000,14,5768,FALSE
27946,25864,28233,1000000,14,5769,FALSE
28253,25783,28142,1000000,14,5770,FALSE
28073,25809,28164,1000000,14,5771,FALSE
28277,25774,28131,1000000,14,5772,FALSE
28378,25738,28087,1000000,14,5773,FALSE
27986,25859,28228,1000000,14,5774,FALSE
28148,25826,28197,1000000,14,5775,FALSE
28112,25822,28188,1000000,14,5776,FALSE
27754,25931,28315,1000000,14,5777,FALSE
28463,25723,28075,1000000,14,5778,FALSE
28104,25831,28201,1000000,14,5779,FALSE
28320,25761,28117,1000000,14,5780,FALSE
28227,25795,28157,1000000,14,5781,FALSE
28021,25842,28201,1000000,14,5782,FALSE
28129,25810,28169,1000000,14,5783,FALSE
28336,25758,28113,1000000,14,5784,FALSE
27786,25920,28300,1000000,14,5785,FALSE
28413,25758,28126,1000000,14,5786,FALSE
27595,25959,28337,1000000,14,5787,FALSE
27637,25984,28383,1000000,14,5788,FALSE
27704,25953,28336,1000000,14,5789,FALSE
27741,25940,28324,1000000,14,5790,FALSE
27813,25909,28283,1000000,14,5791,FALSE
28003,25857,28228,1000000,14,5792,FALSE
28329,25780,28146,1000000,14,5793,FALSE
28613,25710,28081,1000000,14,5794,FALSE
28220,25784,28144,1000000,14,5795,FALSE
28470,25707,28056,1000000,14,5796,FALSE
28116,25835,28208,1000000,14,5797,FALSE
28149,25803,28166,1000000,14,5798,FALSE
28514,25714,28067,1000000,14,5799,FALSE
28623,25682,28034,1000000,14,5800,FALSE
28322,25762,28117,1000000,14,5801,FALSE
28380,25752,28110,1000000,14,5802,FALSE
27596,25969,28349,1000000,14,5803,FALSE
28041,25838,28201,1000000,14,5804,FALSE
27764,25930,28311,1000000,14,5805,FALSE
28664,25649,27992,1000000,14,5806,FALSE
28281,25786,28153,1000000,14,5807,FALSE
28228,25804,28172,1000000,14,5808,FALSE
27737,25918,28286,1000000,14,5809,FALSE
28670,25674,28030,1000000,14,5810,FALSE
27474,25991,28370,1000000,14,5811,FALSE
28314,25776,28143,1000000,14,5812,FALSE
27894,25885,28256,1000000,14,5813,FALSE
28107,25841,28214,1000000,14,5814,FALSE
28508,25703,28052,1000000,14,5815,FALSE
27951,25876,28248,1000000,14,5816,FALSE
28446,25735,28097,1000000,14,5817,FALSE
27779,25916,28289,1000000,14,5818,FALSE
28122,25833,28207,1000000,14,5819,FALSE
28334,25764,28126,1000000,14,5820,FALSE
28709,25642,27986,1000000,14,5821,FALSE
27782,25923,28300,1000000,14,5822,FALSE
28189,25809,28176,1000000,14,5823,FALSE
27645,25951,28326,1000000,14,5824,FALSE
27961,25863,28230,1000000,14,5825,FALSE
28637,25679,28032,1000000,14,5826,FALSE
28038,25860,28237,1000000,14,5827,FALSE
28093,25830,28196,1000000,14,5828,FALSE
27774,25923,28299,1000000,14,5829,FALSE
28082,25850,28229,1000000,14,5830,FALSE
28037,25849,28219,1000000,14,5831,FALSE
28031,25856,28231,1000000,14,5832,FALSE
28087,25827,28192,1000000,14,5833,FALSE
28444,25742,28106,1000000,14,5834,FALSE
28201,25799,28160,1000000,14,5835,FALSE
28158,25814,28178,1000000,14,5836,FALSE
28594,25695,28055,1000000,14,5837,FALSE
27755,25918,28296,1000000,14,5838,FALSE
28506,25727,28092,1000000,14,5839,FALSE
28225,25799,28173,1000000,14,5840,FALSE
27761,25919,28294,1000000,14,5841,FALSE
28170,25805,28168,1000000,14,5842,FALSE
28493,25731,28096,1000000,14,5843,FALSE
28141,25804,28161,1000000,14,5844,FALSE
28070,25832,28198,1000000,14,5845,FALSE
27723,25918,28289,1000000,14,5846,FALSE
28377,25746,28108,1000000,14,5847,FALSE
28180,25801,28167,1000000,14,5848,FALSE
28129,25814,28178,1000000,14,5849,FALSE
28503,25705,28057,1000000,14,5850,FALSE
28172,25806,28169,1000000,14,5851,FALSE
27983,25856,28224,1000000,14,5852,FALSE
28492,25694,28038,1000000,14,5853,FALSE
28016,25841,28205,1000000,14,5854,FALSE
27797,25907,28282,1000000,14,5855,FALSE
27894,25899,28282,1000000,14,5856,FALSE
28059,25842,28212,1000000,14,5857,FALSE
27851,25880,28246,1000000,14,5858,FALSE
28271,25771,28124,1000000,14,5859,FALSE
28035,25837,28200,1000000,14,5860,FALSE
28308,25785,28155,1000000,14,5861,FALSE
27905,25897,28276,1000000,14,5862,FALSE
28398,25743,28099,1000000,14,5863,FALSE
27762,25902,28263,1000000,14,5864,FALSE
28186,25805,28170,1000000,14,5865,FALSE
28057,25841,28211,1000000,14,5866,FALSE
28010,25851,28222,1000000,14,5867,FALSE
28049,25828,28193,1000000,14,5868,FALSE
27979,25848,28209,1000000,14,5869,FALSE
28103,25834,28208,1000000,14,5870,FALSE
27840,25920,28305,1000000,14,5871,FALSE
28275,25790,28157,1000000,14,5872,FALSE
28301,25772,28130,1000000,14,5873,FALSE
28021,25841,28202,1000000,14,5874,FALSE
28065,25822,28179,1000000,14,5875,FALSE
28048,25843,28211,1000000,14,5876,FALSE
27905,25879,28249,1000000,14,5877,FALSE
27487,25999,28379,1000000,14,5878,FALSE
27526,25987,28373,1000000,14,5879,FALSE
28128,25801,28153,1000000,14,5880,FALSE
28788,25623,27963,1000000,14,5881,FALSE
28295,25757,28112,1000000,14,5882,FALSE
27462,25991,28370,1000000,14,5883,FALSE
27992,25858,28229,1000000,14,5884,FALSE
28415,25725,28070,1000000,14,5885,FALSE
28224,25793,28154,1000000,14,5886,FALSE
28525,25706,28062,1000000,14,5887,FALSE
28367,25759,28123,1000000,14,5888,FALSE
27888,25896,28271,1000000,14,5889,FALSE
27719,25928,28302,1000000,14,5890,FALSE
28185,25797,28155,1000000,14,5891,FALSE
27895,25908,28289,1000000,14,5892,FALSE
28448,25734,28089,1000000,14,5893,FALSE
28579,25696,28052,1000000,14,5894,FALSE
27908,25870,28232,1000000,14,5895,FALSE
27621,25966,28347,1000000,14,5896,FALSE
27743,25930,28311,1000000,14,5897,FALSE
28021,25855,28233,1000000,14,5898,FALSE
27950,25884,28263,1000000,14,5899,FALSE
28407,25727,28078,1000000,14,5900,FALSE
28392,25734,28089,1000000,14,5901,FALSE
28186,25818,28188,1000000,14,5902,FALSE
27861,25909,28292,1000000,14,5903,FALSE
28096,25832,28201,1000000,14,5904,FALSE
27651,25956,28338,1000000,14,5905,FALSE
27869,25906,28288,1000000,14,5906,FALSE
28142,25824,28192,1000000,14,5907,FALSE
28606,25691,28050,1000000,14,5908,FALSE
28940,25596,27944,1000000,14,5909,FALSE
28071,25845,28219,1000000,14,5910,FALSE
28444,25730,28086,1000000,14,5911,FALSE
27742,25928,28305,1000000,14,5912,FALSE
28002,25866,28241,1000000,14,5913,FALSE
28324,25780,28149,1000000,14,5914,FALSE
27910,25869,28235,1000000,14,5915,FALSE
27797,25904,28276,1000000,14,5916,FALSE
28051,25848,28214,1000000,14,5917,FALSE
27781,25931,28315,1000000,14,5918,FALSE
27976,25859,28229,1000000,14,5919,FALSE
28251,25785,28148,1000000,14,5920,FALSE
28382,25749,28106,1000000,14,5921,FALSE
28083,25825,28190,1000000,14,5922,FALSE
28665,25662,28010,1000000,14,5923,FALSE
28343,25784,28157,1000000,14,5924,FALSE
27971,25855,28222,1000000,14,5925,FALSE
27966,25847,28208,1000000,14,5926,FALSE
27573,25977,28359,1000000,14,5927,FALSE
27794,25905,28275,1000000,14,5928,FALSE
28206,25782,28138,1000000,14,5929,FALSE
28119,25799,28158,1000000,14,5930,FALSE
28336,25747,28099,1000000,14,5931,FALSE
28143,25815,28179,1000000,14,5932,FALSE
28283,25765,28117,1000000,14,5933,FALSE
28578,25683,28028,1000000,14,5934,FALSE
27600,25955,28331,1000000,14,5935,FALSE
27937,25869,28239,1000000,14,5936,FALSE
28462,25722,28080,1000000,14,5937,FALSE
28143,25811,28179,1000000,14,5938,FALSE
27646,25962,28347,1000000,14,5939,FALSE
27764,25911,28277,1000000,14,5940,FALSE
27652,25949,28324,1000000,14,5941,FALSE
27896,25885,28258,1000000,14,5942,FALSE
28247,25783,28143,1000000,14,5943,FALSE
27960,25882,28257,1000000,14,5944,FALSE
28101,25810,28168,1000000,14,5945,FALSE
27912,25891,28266,1000000,14,5946,FALSE
28114,25830,28201,1000000,14,5947,FALSE
28546,25707,28064,1000000,14,5948,FALSE
28121,25814,28180,1000000,14,5949,FALSE
27931,25861,28226,1000000,14,5950,FALSE
28308,25754,28103,1000000,14,5951,FALSE
28285,25788,28154,1000000,14,5952,FALSE
28588,25701,28066,1000000,14,5953,FALSE
28071,25837,28202,1000000,14,5954,FALSE
28031,25847,28214,1000000,14,5955,FALSE
27968,25871,28244,1000000,14,5956,FALSE
27877,25880,28249,1000000,14,5957,FALSE
27792,25903,28271,1000000,14,5958,FALSE
28491,25724,28086,1000000,14,5959,FALSE
27727,25933,28314,1000000,14,5960,FALSE
27489,25994,28368,1000000,14,5961,FALSE
28101,25841,28213,1000000,14,5962,FALSE
28537,25696,28048,1000000,14,5963,FALSE
27883,25878,28245,1000000,14,5964,FALSE
28310,25753,28107,1000000,14,5965,FALSE
28502,25718,28076,1000000,14,5966,FALSE
27730,25933,28313,1000000,14,5967,FALSE
28365,25765,28132,1000000,14,5968,FALSE
